domain,owner,certified_date,cert_level,detail_url
tuoitre.vn,Báo điện tử Tuổi trẻ,10/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuoitrevn-1625712019
tuoitrebtp.moj.gov.vn,Bộ Tư pháp,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuoitrebtpmojgovvn-1625733090
tuphaptuyenquang.gov.vn,Sở Tư pháp tỉnh Tuyên Quang,25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuphaptuyenquanggovvn-1703418290
tuson.bacninh.gov.vn,"Thành phố Từ Sơn, Bắc Ninh",25/01/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tusonbacninhgovvn-1643013055
tutra.donduong.lamdong.gov.vn,UBND Xã Tu Tra - Huyện Đơn Dương,11/04/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tutradonduonglamdonggovvn-1712739695
tuyengiaocaobang.vn,Ban Tuyên giáo Tỉnh ủy Cao Bằng,24/07/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyengiaocaobangvn-1690177167
tuyenquang.baohiemxahoi.gov.vn,Bảo hiểm xã hội tỉnh Tuyên Quang,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyenquangbaohiemxahoigovvn-1626665990
tuyenquang.gdt.gov.vn,Cục Thuế tỉnh Tuyên Quang,10/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyenquanggdtgovvn-1691658453
tuyenquang.gov.vn,Sở thông tin và truyền thông Tuyên Quang,25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyenquanggovvn-1703418260
tuyenquang.toaan.gov.vn,Tòa án nhân dân tỉnh Tuyên Quang,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyenquangtoaangovvn-1679888795
tuyensinh.tcdbt.edu.vn,Trường Cao đẳng Bình Thuận,02/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyensinhtcdbteduvn-1703815425
tuyentruyen.lamdong.gov.vn,Cổng thông tin điện tử tỉnh Lâm Đồng,07/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyentruyenlamdonggovvn-1730879935
tuyentruyenphapluat.tphcm.gov.vn,Sở Tư pháp thành phố Hồ Chí Minh,09/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyentruyenphapluattphcmgovvn-1696833478
tv.danviet.vn,Báo điện tử Dân Việt,29/03/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tvdanvietvn-1626259480
tvon.khanhhoa.edu.vn,"Trường THPT Tô Văn Ơn, tỉnh Khánh Hòa",09/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tvonkhanhhoaeduvn-1691554957
ubmattran.caobang.gov.vn,Ủy Ban Mặt Trận Tổ Quốc Việt Nam tỉnh Cao Bằng,29/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ubmattrancaobanggovvn-1688026628
ubmttq.baoloc.lamdong.gov.vn,Ủy ban mặt trận tổ quốc Thành Phố Bảo Lộc,11/07/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ubmttqbaoloclamdonggovvn-1720425712
ubmttq.gialai.org.vn,Ủy ban Mặt trận Tổ quốc Việt Nam tỉnh Gia Lai,24/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ubmttqgialaiorgvn-1706063393
ubmttq.hochiminhcity.gov.vn,Ủy ban mặt trận tổ quốc Việt Nam thành phố Hồ Chí Minh,09/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ubmttqhochiminhcitygovvn-1696833757
ubmttq.quangngai.org.vn,Uỷ ban Mặt trận Tổ quốc Việt Nam tỉnh Quảng Ngãi,10/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ubmttqquangngaiorgvn-1620635326
uhl.edu.vn,"Trường Đại học Hạ Long, tỉnh Quảng Ninh",18/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/uhleduvn-1637165756
uminh.camau.gov.vn,Ủy ban nhân dân huyện U Minh,30/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/uminhcamaugovvn-1684979921
uneti.edu.vn,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp,05/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/unetieduvn-1730796188
unghoa.hanoi.gov.vn,UBND huyện Ứng Hòa thành phố Hà Nội,15/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/unghoahanoigovvn-1623518544
univn.vn,Công Ty Cổ Phần Uni Creation Việt Nam,11/01/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/univnvn-1641811295
uongbi.gov.vn,"Ủy ban nhân dân thành phố Uông Bí, tỉnh Quảng Ninh",08/02/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/uongbigovvn-1675831172
uongbi.quangninh.gov.vn,"Ủy ban nhân dân thành phố Uông Bí, tỉnh Quảng Ninh",16/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/uongbiquangninhgovvn-1637033417
ut.edu.vn,Trường Đại học Giao thông vận tải Thành phố Hồ Chí Minh,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/uteduvn-1628681183
utt.edu.vn,Trường Đại học Công nghệ Giao thông vận tải,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/utteduvn-1628680904
vaa.edu.vn,Học Viện Hàng Không Việt Nam,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vaaeduvn-1628681332
vanban.laocai.gov.vn,"UBND Huyện Văn Bàn, tỉnh Lào Cai",25/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanbanlaocaigovvn-1637810334
vanban.quangngai.gov.vn,UBND tỉnh Quảng Ngãi,28/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanbanquangngaigovvn
vandon.quangninh.gov.vn,"UBND huyện Vân Đồn, tỉnh Quảng Ninh",16/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vandonquangninhgovvn-1637038463
vandoneza.vn,"Ban quản lý khu kinh tế Vân Đồn, tỉnh Quảng Ninh",16/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vandonezavn-1637039230
vangiang.hungyen.gov.vn,UBND huyện Văn Giang - tỉnh Hưng Yên,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vangianghungyengovvn-1626336701
vangiang.tpninhbinh.ninhbinh.gov.vn,"Uỷ ban nhân dân phường Vân Giang, thành phố Ninh Bình, tỉnh Ninh Bình",27/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vangiangtpninhbinhninhbinhgovvn-1719472803
vanhai.kimson.ninhbinh.gov.vn,"Uỷ ban nhân dân xã Văn Hải, huyện Kim Sơn, tỉnh Ninh Bình",27/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanhaikimsonninhbinhgovvn-1719455010
vanho.sonla.gov.vn,UBND Huyện Vân Hồ  Tỉnh Sơn La,17/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanhosonlagovvn-1623915272
vanhoaoceo.angiang.gov.vn,Ban Quản lý Di tích Văn hoá Óc Eo tỉnh An Giang,06/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanhoaoceoangianggovvn-1633514007
vanphong.khanhhoa.gov.vn,Ban Quản Lý Khu Kinh Tế Vân Phong -  tỉnh Khánh Hòa,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanphongkhanhhoagovvn-1626056230
vanphongcedc.net,Trung tâm Phát triển Giáo dục và Truyền thông,17/10/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanphongcedcnet-1665995920
vanthuluutrudn.dongnai.gov.vn,Chi cục Văn thư - Lưu trữ - Sở Nội vụ tỉnh Đồng Nai,26/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanthuluutrudndongnaigovvn-1695721102
vanvoiminhhoa.vn,Công ty TNHH MTV Võ Hải Dương,15/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanvoiminhhoavn-1672712953
varans.vn,"Cục An toàn bức xạ và hạt nhân, Bộ  Khoa học và Công nghệ",04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/varansvn-1709538052
vass.gov.vn,Viện Hàn lâm Khoa học Xã hội Việt Nam,12/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vassgovvn-1628734997
vast.gov.vn,Viện Hàn lâm Khoa học và Công nghệ Việt Nam,14/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vastgovvn-1626168004
vatm.vn,Tổng Công ty Quản lý bay Việt Nam,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vatmvn-1628682119
vattu365.com,Công ty TNHH MTV Võ Hải Dương,04/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vattu365com-1656694970
vava.quangngai.gov.vn,Hội nạn nhân chất độc Dacam/điôxin Quảng Ngãi,12/07/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vavaquangngaigovvn-1689134385
vbdh.toaan.gov.vn,Tòa án nhân dân tối cao,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vbdhtoaangovvn-1680839328
vbdh.vass.gov.vn,Viện Hàn lâm Khoa học Xã hội Việt Nam,12/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vbdhvassgovvn-1628735314
vbpl.vn,Cục Công nghệ Thông tin - Bộ Tư pháp,02/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vbplvn-1635823546
vbpq.toaan.gov.vn,Tòa án nhân dân tối cao,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vbpqtoaangovvn-1679565358
vesinhnha247.com,Công Ty TNHH Việt Clean,03/08/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vesinhnha247com-1659321938
vesinhphuchung.com,Công ty vệ sinh công nghiệp Phúc Hưng,24/11/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vesinhphuchungcom-1637208239
vesoonline.com,Công Ty TNHH Dịch Vụ Vesoonline,06/01/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vesoonlinecom-1672976978
vesoonline.vn,Công Ty TNHH Dịch Vụ Vesoonline,06/01/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vesoonlinevn-1672976790
vfa.gov.vn,"Cục An toàn thực phẩm, Bộ Y Tế",14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vfagovvn-1626077425
vhds.baothanhhoa.vn,Báo Thanh Hóa,23/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vhdsbaothanhhoavn-1629713215
vhntbacgiang.edu.vn,"Trường trung cấp văn hóa, thể thao và du lịch Bắc Giang",18/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vhntbacgiangeduvn-1626007647
vhtt.ninhbinh.gov.vn,Sở Văn hóa và Thể thao tỉnh Ninh Bình,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vhttninhbinhgovvn-1626419573
vhttdl.sonla.gov.vn,"Sở Văn hóa, Thể thao và Du lịch tỉnh Sơn La",17/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vhttdlsonlagovvn-1623904894
videos.haiquanonline.com.vn,Tổng cục Hải quan,11/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/videoshaiquanonlinecomvn-1691726565
vieclamgialai.vn,Trung tâm Dịch vụ việc làm Gia Lai,24/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vieclamgialaivn-1706063447
viendidong.com,Công Ty TNHH Công Nghệ và Đầu Tư Viện Di Động,13/10/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/viendidongcom-1664244830
vienkiemsathaiphong.gov.vn,Viện kiểm sát nhân dân thành phố Hải Phòng,21/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vienkiemsathaiphonggovvn-1700471826
vienktxh.hanoi.gov.vn,Viện nghiên cứu phát triển Kinh tế Xã hội Hà Nội,12/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vienktxhhanoigovvn-1623407066
vienthammydiva.vn,Công ty cổ phần tập đoàn DVA,03/03/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vienthammydivavn-1646192677
vienthongaz.com,Công Ty TNHH Công Nghệ Viễn Thông AZ,10/08/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vienthongazcom-1660109125
vienthonglaocai.vn,VNPT Lào Cai,24/12/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vienthonglaocaivn-1640163463
viethung.longbien.hanoi.gov.vn,"UBND Phường Việt Hưng, quận Long Biên, Hà Nội",27/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/viethunglongbienhanoigovvn-1703670688
vietmassage-tools.com,Công Ty TNHH Việt Massage Bùi Quốc Châu,13/01/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietmassage-toolscom-1640828178
vietmoz.com,Công ty TNHH Truyền Thông VietMoz,22/06/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietmozcom-1655884184
vietmoz.edu.vn,Công ty TNHH Truyền Thông VietMoz,22/06/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietmozeduvn-1655884173
vietnam.travel,Trung tâm Thông tin du lịch,24/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamtravel-1717729146
vietnamcuba.vn,"Bệnh viện Hữu nghị Việt Nam Cu Ba, Hà Nội",20/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamcubavn-1718857189
vietnamenergy.vn,Tạp chí Năng lượng Việt Nam,27/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamenergyvn-1630039001
vietnamkhoemanh.vn,Quỹ  vắc-xin phòng chống COVID-19,05/06/2021,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamkhoemanhvn
vietnammoving.com,Công ty TNHH Vietnam Moving,13/03/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnammovingcom-1643342521
vietnamnet.vn,Báo điện tử Vietnamnet,13/03/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamnetvn-1625566692
vietnamplus.vn,Báo điện tử Vietnamplus,10/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamplusvn-1625726967
vietnamscience.vjst.vn,Tạp chí Khoa học và Công nghệ Việt Nam,22/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamsciencevjstvn-1703239787
vietnamtourism.gov.vn,Trung tâm Thông tin du lịch,07/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamtourismgovvn-1717729091
vietnamtradeportal.gov.vn,Tổng cục Hải quan,11/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamtradeportalgovvn-1691726552
vietnamworks.com,Công ty Cổ phần Navigos Group Việt Nam,07/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnamworkscom-1717663406
vietnix.vn,Công ty Cổ phần giải pháp và Công nghệ Vietnix,12/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietnixvn-1656566445
vietq.vn,Trung tâm Thông tin – Truyền thông  Tiêu chuẩn Đo lường Chất lượng - Bộ Khoa học và Công nghệ,04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietqvn-1709538820
vietqr.io,Công ty TNHH Casso,19/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vietqrio-1657511215
viettri.phutho.gov.vn,"UBND thành phố Việt Trì, tỉnh Phú Thọ",03/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/viettriphuthogovvn-1696236191
viettuans.vn,Công Ty TNHH Công Nghệ Việt Tuấn,16/11/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/viettuansvn-1668591834
vifuco.com.vn,Công ty Vĩnh Phú,24/02/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vifucocomvn-1645109558
vina-aspire.com,Vina Aspire,04/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vina-aspirecom-1625371366
vinades.vn,Công ty cổ phần phát triển nguồn mở Việt Nam,21/09/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinadesvn-1627533241
vinalab.org.vn,Hội các Phòng thử nghiệm Việt Nam - Vinalab,25/05/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinalaborgvn-1652172473
vinamarine.gov.vn,Cục Hàng hải Việt Nam,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinamarinegovvn-1628680690
vinatom.gov.vn,Viện Năng lượng nguyên tử Việt Nam,04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinatomgovvn-1709539097
vinh.nghean.gov.vn,UBND thành phố Vinh,08/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhngheangovvn-1694069799
vinhcuu.dongnai.gov.vn,"Ủy ban nhân dân huyện Vĩnh Cửu, tỉnh Đồng Nai",26/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhcuudongnaigovvn-1695720250
vinhloc.thanhhoa.gov.vn,"UBND huyện Vĩnh Lộc, tỉnh Thanh Hóa",01/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhlocthanhhoagovvn-1690782434
vinhlong.baohiemxahoi.gov.vn,Bảo Hiểm Xã Hội tỉnh Vĩnh Long,28/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhlongbaohiemxahoigovvn-1627464186
vinhlong.gdt.gov.vn,Cục Thuế tỉnh Vĩnh Long,10/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhlonggdtgovvn-1691658524
vinhlong.gov.vn,Văn phòng UBND tỉnh Vĩnh Long,25/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhlonggovvn-1684914198
vinhlong.toaan.gov.vn,Tòa án nhân dân tỉnh Vĩnh Long,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhlongtoaangovvn-1679888738
vinhnhatrang.net,"Ban quản lý Vịnh Nha Trang, tỉnh Khánh Hòa",09/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhnhatrangnet-1691561412
vinhphuc.baohiemxahoi.gov.vn,Bảo Hiểm Xã Hội tỉnh Vĩnh Phúc,28/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphucbaohiemxahoigovvn-1627458332
vinhphuc.dcs.vn,Tỉnh ủy Vĩnh Phúc,21/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphucdcsvn-1687313645
vinhphuc.edu.vn,Sở Giáo dục và Đào tạo tỉnh Vĩnh Phúc,14/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphuceduvn-1686625779
vinhphuc.gdt.gov.vn,Cục Thuế tỉnh Vĩnh Phúc,20/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphucgdtgovvn-1687230395
vinhphuc.toaan.gov.vn,Tòa án nhân dân tỉnh Vĩnh Phúc,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphuctoaangovvn-1679888672
vinhphuctv.vn,Đài Phát thanh và Truyền hình Vĩnh Phúc,13/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhphuctvvn-1686625273
vinhxuan.vinhlong.gov.vn,UBND xã Vĩnh Xuân tỉnh Vĩnh Long,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vinhxuanvinhlonggovvn-1626268119
visa.mofa.gov.vn,Bộ Ngoại giao Việt Nam,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/visamofagovvn-1625126439
visafe.vn,Trung tâm Giám sát an toàn không gian mạng quốc gia (NCSC),18/10/2021,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/visafevn-1634549604
vishipel.com.vn,Công ty TNHH MTV Thông tin điện tử hàng hải Việt Nam,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vishipelcomvn-1628682050
vista.gov.vn,Cục Thông tin khoa học và công nghệ  quốc gia - Bộ Khoa học và Công nghệ,04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vistagovvn-1709539435
visti.gov.vn,"Học viện Khoa học, Công nghệ và Đổi  mới sáng tạo - Bộ Khoa học và Công  nghệ",04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vistigovvn-1709539335
vivimoon.vn,Vivimoon,03/08/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vivimoonvn-1659150052
vivita.vn,Công Ty Cổ phần Sức Sống Việt Nam,06/02/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vivitavn-1672460822
vivuhalong.com,Công ty TNHH Du lịch&Dịch vụ Onevivu,03/03/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vivuhalongcom-1644749749
vivutoday.com,VIVUTODAY,01/08/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vivutodaycom-1658125073
vjst.vn,Tạp chí Khoa học và Công nghệ Việt Nam,12/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vjstvn-1702353885
vkist.gov.vn,Viện Khoa học và Công nghệ Việt Nam  - Hàn Quốc,04/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vkistgovvn-1709537952
vks.angiang.gov.vn,Viện Kiểm sát nhân dân tỉnh An Giang,09/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vksangianggovvn-1699412145
vks.lamdong.gov.vn,Viện kiểm sát nhân dân tỉnh Lâm Đồng,09/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vkslamdonggovvn-1704686656
vks.vinhlong.gov.vn,Sở Thông tin và Truyền thông Vĩnh Long,01/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vksvinhlonggovvnportalwpvkswpspageindexcpx-1625050518
vksdongnai.gov.vn,Viện kiểm sát nhân dân tỉnh Đồng Nai,07/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vksdongnaigovvn-1696564681
vksnd.dongthap.gov.vn,Viện Kiểm sát nhân dân tỉnh Đồng Tháp,22/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vksnddongthapgovvn-1637569137
vksnd.laocai.gov.vn,Viện kiểm sát tỉnh Lào Cai,25/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vksndlaocaigovvn-1637807511
vms-south.vn,Tổng công ty Bảo đảm an toàn hàng hải miền Nam,11/08/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vms-southvn-1628681951
vn-cop.vn,Trung tâm Ứng cứu khẩn cấp không gian mạng Việt Nam,25/07/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vn-copvn-1690265177
